title,category,brand,price,stars,reviews,isBestSeller
Stanley Tools Product,Tools,Stanley,6.88,4.5,228,0
HarperCollins Books Product,Books,HarperCollins,17.4,3.6,162,0
Nike Clothing Product,Clothing,Nike,10.62,5.0,470,0
Meguiar's Automotive Product,Automotive,Meguiar's,9.7,5.0,3171,0
3M Automotive Product,Automotive,3M,49.15,3.3,590,0
Bosch Automotive Product,Automotive,Bosch,164.04,3.4,4,0
3M Automotive Product,Automotive,3M,15.35,2.9,223,1
Armor All Automotive Product,Automotive,Armor All,15.07,4.6,86,0
Fisher-Price Toys Product,Toys,Fisher-Price,25.46,5.0,33,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,58.47,5.0,210,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,8.41,5.0,3610,0
HarperCollins Books Product,Books,HarperCollins,3.2,4.1,14,0
LG Electronics Product,Electronics,LG,35.58,4.7,36,0
Stanley Tools Product,Tools,Stanley,36.84,3.3,62,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,349.12,3.8,5436,0
Nike Clothing Product,Clothing,Nike,33.09,3.8,43,0
Anker Electronics Product,Electronics,Anker,104.99,4.4,17059,0
Norton Books Product,Books,Norton,127.96,5.0,366,0
Random House Books Product,Books,Random House,14.28,4.0,911,0
HarperCollins Books Product,Books,HarperCollins,43.49,4.2,208,0
HarperCollins Books Product,Books,HarperCollins,128.53,4.9,173,0
Bosch Automotive Product,Automotive,Bosch,12.11,3.4,1201,0
Levi's Clothing Product,Clothing,Levi's,3.37,3.2,908,0
Under Armour Sports Product,Sports,Under Armour,3.08,4.0,223,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,7.88,2.7,11449,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,24.44,5.0,101,0
Wiley Books Product,Books,Wiley,548.14,4.9,216,0
Reebok Sports Product,Sports,Reebok,19.06,4.1,523,0
Random House Books Product,Books,Random House,17.78,4.9,127,0
Mattel Toys Product,Toys,Mattel,116.88,4.1,148,0
Apple Electronics Product,Electronics,Apple,79.45,4.2,86,0
Samsung Electronics Product,Electronics,Samsung,81.44,3.2,2072,0
Levi's Clothing Product,Clothing,Levi's,80.52,4.6,2678,0
Makita Tools Product,Tools,Makita,191.04,4.4,48,0
Kraft Food Product,Food,Kraft,273.15,5.0,17,0
Bosch Automotive Product,Automotive,Bosch,334.58,4.2,9,0
Mattel Toys Product,Toys,Mattel,3.31,3.2,5,0
Meguiar's Automotive Product,Automotive,Meguiar's,55.63,5.0,146,1
Apple Electronics Product,Electronics,Apple,130.08,4.8,39,0
Stanley Tools Product,Tools,Stanley,13.88,5.0,35,0
Random House Books Product,Books,Random House,615.97,3.8,188,1
Wiley Books Product,Books,Wiley,9.26,3.9,163,0
Nike Sports Product,Sports,Nike,31.16,3.9,788,0
Levi's Clothing Product,Clothing,Levi's,7.65,4.7,16,1
LEGO Toys Product,Toys,LEGO,56.6,3.1,8,0
CeraVe Beauty Product,Beauty,CeraVe,146.63,4.7,113,0
Nestle Food Product,Food,Nestle,48.0,4.1,12943,0
General Mills Food Product,Food,General Mills,23.21,4.3,129394,0
HarperCollins Books Product,Books,HarperCollins,14.62,5.0,394,0
3M Automotive Product,Automotive,3M,63.39,4.0,170,0
Kraft Food Product,Food,Kraft,9.6,4.6,229,0
Nike Clothing Product,Clothing,Nike,32.45,3.6,49,0
Norton Books Product,Books,Norton,82.15,3.2,419,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,195.24,3.6,375,0
Kraft Food Product,Food,Kraft,17.11,3.5,271,0
Olay Beauty Product,Beauty,Olay,59.68,4.5,201,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,42.22,4.1,136,0
Olay Beauty Product,Beauty,Olay,46.27,4.7,70,0
H&M Clothing Product,Clothing,H&M,26.16,3.3,218,0
Makita Tools Product,Tools,Makita,44.44,3.1,176,0
Penguin Books Product,Books,Penguin,26.4,4.4,53,0
Meguiar's Automotive Product,Automotive,Meguiar's,32.92,3.9,11,0
Bosch Automotive Product,Automotive,Bosch,12.98,4.3,647,0
Kraft Food Product,Food,Kraft,27.42,4.2,273,0
General Mills Food Product,Food,General Mills,3.04,4.2,28,0
Anker Electronics Product,Electronics,Anker,9.16,5.0,145,0
CeraVe Beauty Product,Beauty,CeraVe,135.35,4.2,202,0
3M Automotive Product,Automotive,3M,77.0,4.4,5,0
Nestle Food Product,Food,Nestle,177.75,3.3,132,0
Apple Electronics Product,Electronics,Apple,12.45,3.7,5003,0
Reebok Sports Product,Sports,Reebok,102.37,3.1,64,1
Olay Beauty Product,Beauty,Olay,194.71,5.0,4,0
Meguiar's Automotive Product,Automotive,Meguiar's,33.44,4.2,64,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,123.65,3.0,358,0
Zara Clothing Product,Clothing,Zara,9.17,4.4,45,0
Norton Books Product,Books,Norton,24.72,4.1,51,0
Adidas Clothing Product,Clothing,Adidas,43.33,4.5,100,0
Reebok Sports Product,Sports,Reebok,75.31,2.9,130,0
Mattel Toys Product,Toys,Mattel,3.8,5.0,4,0
Campbell's Food Product,Food,Campbell's,9.81,3.5,8,0
Bose Electronics Product,Electronics,Bose,7.39,3.8,4949,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,43.05,5.0,222,0
Norton Books Product,Books,Norton,247.42,4.5,452,0
Sony Electronics Product,Electronics,Sony,27.68,3.3,8,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,226.92,4.8,53,0
Samsung Electronics Product,Electronics,Samsung,335.33,4.1,15,0
Makita Tools Product,Tools,Makita,323.52,4.2,453,0
Adidas Sports Product,Sports,Adidas,54.38,4.0,96,0
Apple Electronics Product,Electronics,Apple,139.35,3.9,199,0
Random House Books Product,Books,Random House,21.5,4.8,257,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,78.44,4.0,6,0
Wilson Sports Product,Sports,Wilson,123.72,3.9,80,0
Nestle Food Product,Food,Nestle,282.94,3.0,244,0
Neutrogena Beauty Product,Beauty,Neutrogena,29.49,4.1,188,0
Random House Books Product,Books,Random House,28.9,4.3,46,0
Adidas Sports Product,Sports,Adidas,11.37,4.0,21,0
Wilson Sports Product,Sports,Wilson,30.89,3.5,368,0
Kraft Food Product,Food,Kraft,141.19,3.6,105,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,53.29,4.8,5,0
Samsung Electronics Product,Electronics,Samsung,14.58,4.9,122,0
Levi's Clothing Product,Clothing,Levi's,6.27,3.9,67,0
Stanley Tools Product,Tools,Stanley,7.12,3.6,39,0
Bose Electronics Product,Electronics,Bose,27.25,4.3,361,0
DeWalt Tools Product,Tools,DeWalt,28.52,4.7,455,0
Meguiar's Automotive Product,Automotive,Meguiar's,1.4,3.7,259,0
Zara Clothing Product,Clothing,Zara,3.98,3.6,108,1
Mattel Toys Product,Toys,Mattel,75.59,4.8,72,0
Black+Decker Tools Product,Tools,Black+Decker,357.07,5.0,55,0
Zara Clothing Product,Clothing,Zara,31.01,4.1,31,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,6.86,3.1,845,0
Mattel Toys Product,Toys,Mattel,41.08,5.0,56,0
Mattel Toys Product,Toys,Mattel,48.13,4.9,368,0
Kellogg's Food Product,Food,Kellogg's,39.95,4.1,1916,0
Fisher-Price Toys Product,Toys,Fisher-Price,54.95,3.7,59,0
Black+Decker Tools Product,Tools,Black+Decker,16.38,4.2,2775,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,293.05,4.4,7,0
Maybelline Beauty Product,Beauty,Maybelline,27.53,4.4,331,0
Reebok Sports Product,Sports,Reebok,32.9,3.6,101,0
Neutrogena Beauty Product,Beauty,Neutrogena,33.67,3.6,4324,0
Bosch Automotive Product,Automotive,Bosch,42.0,3.0,6,0
HarperCollins Books Product,Books,HarperCollins,22.15,4.4,4,0
Neutrogena Beauty Product,Beauty,Neutrogena,56.75,5.0,15,0
General Mills Food Product,Food,General Mills,33.42,5.0,218,0
Wilson Sports Product,Sports,Wilson,2.21,5.0,85,0
General Mills Food Product,Food,General Mills,5.69,3.2,419,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,7.95,3.5,462,0
Neutrogena Beauty Product,Beauty,Neutrogena,120.6,5.0,94,0
Under Armour Sports Product,Sports,Under Armour,8.55,5.0,82,0
Makita Tools Product,Tools,Makita,145.31,4.5,26,0
Meguiar's Automotive Product,Automotive,Meguiar's,84.59,4.3,380,0
Mattel Toys Product,Toys,Mattel,135.52,4.5,12584,0
Black+Decker Tools Product,Tools,Black+Decker,62.44,3.9,926,0
LG Electronics Product,Electronics,LG,46.43,4.1,139,0
Gap Clothing Product,Clothing,Gap,6.55,5.0,67,0
Gap Clothing Product,Clothing,Gap,49.58,3.8,106,0
Neutrogena Beauty Product,Beauty,Neutrogena,18.93,4.7,141,0
Meguiar's Automotive Product,Automotive,Meguiar's,32.9,3.8,1,0
Kellogg's Food Product,Food,Kellogg's,15.9,3.7,15999,0
Hasbro Toys Product,Toys,Hasbro,162.04,4.6,2563,0
Fisher-Price Toys Product,Toys,Fisher-Price,7.19,3.4,166,0
Hasbro Toys Product,Toys,Hasbro,98.24,4.7,457,0
Apple Electronics Product,Electronics,Apple,14.08,4.5,1,0
Bose Electronics Product,Electronics,Bose,109.17,4.2,103,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,3.79,4.8,915,0
Bose Electronics Product,Electronics,Bose,21.8,4.8,2,0
Sony Electronics Product,Electronics,Sony,19.58,3.3,7,0
Armor All Automotive Product,Automotive,Armor All,4.69,3.1,12,0
Sony Electronics Product,Electronics,Sony,921.63,3.2,4020,0
Stanley Tools Product,Tools,Stanley,267.64,5.0,1221,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,12.2,3.5,231,0
Reebok Sports Product,Sports,Reebok,1.07,3.5,9450,1
General Mills Food Product,Food,General Mills,81.22,4.0,156,0
LEGO Toys Product,Toys,LEGO,23.23,4.6,274,0
Apple Electronics Product,Electronics,Apple,55.08,4.1,225,0
DeWalt Tools Product,Tools,DeWalt,88.65,3.6,151,0
Nike Clothing Product,Clothing,Nike,7.82,5.0,211,0
Penguin Books Product,Books,Penguin,496.31,3.5,159,0
Fisher-Price Toys Product,Toys,Fisher-Price,10.75,5.0,87,0
Nestle Food Product,Food,Nestle,16.39,4.4,3118,0
Fisher-Price Toys Product,Toys,Fisher-Price,26.46,4.7,942,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,131.07,4.7,42,0
Under Armour Sports Product,Sports,Under Armour,3.94,5.0,65,0
Meguiar's Automotive Product,Automotive,Meguiar's,83.43,5.0,732,0
Maybelline Beauty Product,Beauty,Maybelline,134.12,3.9,27,0
Hasbro Toys Product,Toys,Hasbro,157.62,2.8,79,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,14.71,4.5,140,0
Olay Beauty Product,Beauty,Olay,60.77,4.3,59,0
Campbell's Food Product,Food,Campbell's,163.85,4.9,27,0
Random House Books Product,Books,Random House,26.58,5.0,8,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,8.07,3.8,16,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,1.71,3.1,238,0
LEGO Toys Product,Toys,LEGO,62.89,4.5,167,0
Fisher-Price Toys Product,Toys,Fisher-Price,74.82,4.2,2293,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,132.5,4.5,855,0
Maybelline Beauty Product,Beauty,Maybelline,139.23,4.5,3,0
Stanley Tools Product,Tools,Stanley,44.09,5.0,40891,0
Adidas Sports Product,Sports,Adidas,9.19,4.0,6208,0
Adidas Clothing Product,Clothing,Adidas,62.12,5.0,727,0
Zara Clothing Product,Clothing,Zara,84.59,4.7,143,0
Random House Books Product,Books,Random House,9.49,3.5,28,0
LEGO Toys Product,Toys,LEGO,76.56,4.5,6,0
Mattel Toys Product,Toys,Mattel,61.37,3.4,13,0
DeWalt Tools Product,Tools,DeWalt,56.89,4.3,15455,0
H&M Clothing Product,Clothing,H&M,9.46,4.8,7,1
Hasbro Toys Product,Toys,Hasbro,6.31,4.0,247,0
Kellogg's Food Product,Food,Kellogg's,231.99,3.1,45,0
Black+Decker Tools Product,Tools,Black+Decker,8.19,4.7,562,0
H&M Clothing Product,Clothing,H&M,124.72,3.2,21,0
Fisher-Price Toys Product,Toys,Fisher-Price,19.7,3.1,38,0
Kraft Food Product,Food,Kraft,29.26,4.5,598,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,6.7,4.8,931,0
Sony Electronics Product,Electronics,Sony,10.65,4.0,63,1
Armor All Automotive Product,Automotive,Armor All,224.62,5.0,26,0
Stanley Tools Product,Tools,Stanley,7.5,4.6,23,0
HarperCollins Books Product,Books,HarperCollins,11.16,5.0,202,0
LG Electronics Product,Electronics,LG,7.26,5.0,233,0
Penguin Books Product,Books,Penguin,48.63,4.2,388,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,16.43,5.0,385,0
General Mills Food Product,Food,General Mills,60.94,3.8,290,0
Penguin Books Product,Books,Penguin,10.86,3.8,123,0
Bose Electronics Product,Electronics,Bose,201.7,4.6,79,0
Meguiar's Automotive Product,Automotive,Meguiar's,90.33,4.6,269,0
Black+Decker Tools Product,Tools,Black+Decker,4.35,4.0,92,0
Fisher-Price Toys Product,Toys,Fisher-Price,182.26,3.3,503,0
Nike Sports Product,Sports,Nike,34.18,5.0,80,0
LEGO Toys Product,Toys,LEGO,33.15,4.7,167,0
HarperCollins Books Product,Books,HarperCollins,99.28,4.2,603,0
L'Oreal Beauty Product,Beauty,L'Oreal,143.7,4.3,15,0
Wilson Sports Product,Sports,Wilson,56.41,4.9,30,0
Olay Beauty Product,Beauty,Olay,26.94,5.0,461,0
Nike Sports Product,Sports,Nike,151.39,3.8,62,0
Kellogg's Food Product,Food,Kellogg's,3.49,4.9,33,0
Black+Decker Tools Product,Tools,Black+Decker,58.44,4.1,89,0
Apple Electronics Product,Electronics,Apple,1.0,3.5,203,0
Makita Tools Product,Tools,Makita,34.99,4.9,321,0
3M Automotive Product,Automotive,3M,42.25,3.7,51,0
Neutrogena Beauty Product,Beauty,Neutrogena,35.98,3.0,199,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,1311.03,3.6,835,0
Levi's Clothing Product,Clothing,Levi's,72.95,4.2,148,0
Reebok Sports Product,Sports,Reebok,26.22,4.2,65,0
Gap Clothing Product,Clothing,Gap,11.69,4.1,598,0
Norton Books Product,Books,Norton,40.03,3.7,4,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,20.52,4.2,190,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,44.94,3.6,303,1
Random House Books Product,Books,Random House,63.88,4.6,250,0
Bosch Automotive Product,Automotive,Bosch,88.46,4.0,2,0
Samsung Electronics Product,Electronics,Samsung,17.24,4.7,109,0
HarperCollins Books Product,Books,HarperCollins,199.07,3.4,714,0
Olay Beauty Product,Beauty,Olay,144.75,4.9,1703,1
Random House Books Product,Books,Random House,21.75,3.5,297,0
CeraVe Beauty Product,Beauty,CeraVe,65.25,5.0,163,0
HarperCollins Books Product,Books,HarperCollins,12.25,3.7,225,0
Kellogg's Food Product,Food,Kellogg's,110.39,5.0,9,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,19.97,4.6,23,0
HarperCollins Books Product,Books,HarperCollins,16.9,4.1,1626,1
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,33.87,3.9,6,0
Olay Beauty Product,Beauty,Olay,10.31,4.5,424,0
Nestle Food Product,Food,Nestle,26.71,4.1,626,0
Samsung Electronics Product,Electronics,Samsung,26.85,3.5,42,0
Adidas Sports Product,Sports,Adidas,273.63,4.3,4,0
Kellogg's Food Product,Food,Kellogg's,67.31,5.0,753,0
Adidas Sports Product,Sports,Adidas,43.7,3.8,8717,0
Apple Electronics Product,Electronics,Apple,19.77,3.9,1471,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,110.65,4.5,324,0
Fisher-Price Toys Product,Toys,Fisher-Price,26.6,5.0,54,0
Wiley Books Product,Books,Wiley,57.12,3.6,41,0
Levi's Clothing Product,Clothing,Levi's,129.23,4.6,72,0
Milwaukee Tools Product,Tools,Milwaukee,66.69,4.0,7042,0
H&M Clothing Product,Clothing,H&M,11.45,4.3,80,0
3M Automotive Product,Automotive,3M,151.88,4.8,20,0
Penguin Books Product,Books,Penguin,103.8,4.1,1130,0
Adidas Sports Product,Sports,Adidas,40.31,4.4,2592,0
LG Electronics Product,Electronics,LG,530.35,4.3,301,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,221.38,3.5,486,0
LEGO Toys Product,Toys,LEGO,91.55,3.9,660,0
Nestle Food Product,Food,Nestle,17.97,4.7,834,0
Bose Electronics Product,Electronics,Bose,45.23,3.3,385,0
Black+Decker Tools Product,Tools,Black+Decker,8.1,3.9,495,0
Zara Clothing Product,Clothing,Zara,88.81,4.3,154,0
Stanley Tools Product,Tools,Stanley,33.69,3.9,11,0
Black+Decker Tools Product,Tools,Black+Decker,20.72,4.3,37,0
Stanley Tools Product,Tools,Stanley,235.46,5.0,5130,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,81.8,3.0,230,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,21.7,3.6,436,0
Black+Decker Tools Product,Tools,Black+Decker,186.44,4.4,622,0
Wilson Sports Product,Sports,Wilson,4.37,3.8,158,0
3M Automotive Product,Automotive,3M,33.06,5.0,248,0
Milwaukee Tools Product,Tools,Milwaukee,5.96,5.0,10,0
Levi's Clothing Product,Clothing,Levi's,2.2,4.1,175,0
Nestle Food Product,Food,Nestle,4.12,4.4,36,0
Fisher-Price Toys Product,Toys,Fisher-Price,30.3,5.0,190,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,67.05,4.6,37,0
Milwaukee Tools Product,Tools,Milwaukee,36.61,4.6,348,0
Under Armour Sports Product,Sports,Under Armour,79.83,4.1,21,0
Nike Clothing Product,Clothing,Nike,36.96,4.5,58,0
Armor All Automotive Product,Automotive,Armor All,107.07,3.9,229,0
L'Oreal Beauty Product,Beauty,L'Oreal,414.48,4.7,203,0
Black+Decker Tools Product,Tools,Black+Decker,45.46,3.5,73,0
CeraVe Beauty Product,Beauty,CeraVe,61.15,4.2,85,0
Random House Books Product,Books,Random House,192.19,4.8,79,0
Adidas Clothing Product,Clothing,Adidas,9.11,4.6,0,0
Bosch Automotive Product,Automotive,Bosch,17.37,3.9,384,0
Olay Beauty Product,Beauty,Olay,23.27,3.5,14,0
Penguin Books Product,Books,Penguin,48.7,5.0,399,0
Gap Clothing Product,Clothing,Gap,275.25,5.0,120,0
Kellogg's Food Product,Food,Kellogg's,15.98,4.5,237,0
Levi's Clothing Product,Clothing,Levi's,5.17,4.0,46,0
Mattel Toys Product,Toys,Mattel,43.8,3.5,10,0
Wiley Books Product,Books,Wiley,146.29,4.0,1004,0
Sony Electronics Product,Electronics,Sony,50.54,3.8,176,0
Black+Decker Tools Product,Tools,Black+Decker,11.57,4.7,347,0
Black+Decker Tools Product,Tools,Black+Decker,23.59,3.3,13,0
Mattel Toys Product,Toys,Mattel,12.31,4.6,36,0
Penguin Books Product,Books,Penguin,32.98,5.0,274,0
Nike Clothing Product,Clothing,Nike,51.79,3.4,911,0
Random House Books Product,Books,Random House,107.2,4.7,104,0
Neutrogena Beauty Product,Beauty,Neutrogena,34.0,3.0,239,0
3M Automotive Product,Automotive,3M,6.38,4.6,119,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,40.59,4.3,215,0
Wiley Books Product,Books,Wiley,14.16,4.2,12,0
Gap Clothing Product,Clothing,Gap,70.46,3.2,209,0
Maybelline Beauty Product,Beauty,Maybelline,281.39,4.2,137,0
Gap Clothing Product,Clothing,Gap,4.52,3.3,0,0
Penguin Books Product,Books,Penguin,93.5,3.8,48,0
Dyson Home & Kitchen Product,Home & Kitchen,Dyson,12.46,3.8,1,0
Gap Clothing Product,Clothing,Gap,14.84,4.7,108,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,23.74,5.0,260,0
Campbell's Food Product,Food,Campbell's,3.94,2.8,120,0
Under Armour Sports Product,Sports,Under Armour,101.3,5.0,37,0
Kellogg's Food Product,Food,Kellogg's,8.07,4.6,32,0
General Mills Food Product,Food,General Mills,8.38,4.7,725,0
Mattel Toys Product,Toys,Mattel,87.49,3.6,480,0
Nestle Food Product,Food,Nestle,141.35,3.8,237,0
Sony Electronics Product,Electronics,Sony,95.82,3.1,5,0
Zara Clothing Product,Clothing,Zara,8.32,4.2,105,0
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,112.82,4.7,8,0
3M Automotive Product,Automotive,3M,7.74,4.8,131,0
General Mills Food Product,Food,General Mills,2.1,4.5,84,0
Hasbro Toys Product,Toys,Hasbro,1.91,4.6,160,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,16.91,3.7,10371,0
Maybelline Beauty Product,Beauty,Maybelline,52.12,4.1,95885,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,385.28,4.1,776,0
Maybelline Beauty Product,Beauty,Maybelline,76.19,4.8,111,0
Meguiar's Automotive Product,Automotive,Meguiar's,33.61,4.1,96,0
3M Automotive Product,Automotive,3M,34.3,5.0,74,0
KitchenAid Home & Kitchen Product,Home & Kitchen,KitchenAid,6.7,5.0,2,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,22.9,3.8,1402,0
H&M Clothing Product,Clothing,H&M,88.41,4.0,332,0
Nike Clothing Product,Clothing,Nike,33.23,4.8,65,0
Norton Books Product,Books,Norton,160.31,4.0,12,0
Norton Books Product,Books,Norton,1.19,5.0,219,0
Apple Electronics Product,Electronics,Apple,49.69,4.4,28,0
General Mills Food Product,Food,General Mills,11.48,4.2,14,0
Wilson Sports Product,Sports,Wilson,81.54,3.3,92,0
Nike Clothing Product,Clothing,Nike,23.07,3.6,349,1
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,108.43,4.6,30,0
Adidas Sports Product,Sports,Adidas,75.0,4.8,39,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,341.29,4.2,4362,0
Reebok Sports Product,Sports,Reebok,48.89,5.0,53911,0
General Mills Food Product,Food,General Mills,31.96,5.0,1037,0
Maybelline Beauty Product,Beauty,Maybelline,2.07,4.5,111,1
Campbell's Food Product,Food,Campbell's,58.1,3.7,5523,0
Black+Decker Tools Product,Tools,Black+Decker,11.85,4.3,412,0
Makita Tools Product,Tools,Makita,73.69,4.6,2543,0
Samsung Electronics Product,Electronics,Samsung,29.31,3.6,593,1
Nestle Food Product,Food,Nestle,38.68,4.1,138,0
Milwaukee Tools Product,Tools,Milwaukee,78.35,5.0,1154,0
CeraVe Beauty Product,Beauty,CeraVe,68.47,3.9,136,0
LG Electronics Product,Electronics,LG,30.1,4.0,728,0
Kraft Food Product,Food,Kraft,12.2,4.4,142,1
DeWalt Tools Product,Tools,DeWalt,47.8,4.2,195,0
Makita Tools Product,Tools,Makita,14.72,5.0,380,0
Hasbro Toys Product,Toys,Hasbro,37.0,4.0,4035,0
CeraVe Beauty Product,Beauty,CeraVe,438.33,3.9,175,0
Wilson Sports Product,Sports,Wilson,1.0,4.0,258,0
Random House Books Product,Books,Random House,161.78,4.2,50,0
Adidas Sports Product,Sports,Adidas,107.69,3.6,21,0
Kellogg's Food Product,Food,Kellogg's,1.0,3.9,9168,0
Milwaukee Tools Product,Tools,Milwaukee,1707.64,4.6,146,0
Black+Decker Tools Product,Tools,Black+Decker,111.95,4.8,16,0
Under Armour Sports Product,Sports,Under Armour,43.15,3.8,50,0
Adidas Sports Product,Sports,Adidas,43.63,3.6,7624,0
L'Oreal Beauty Product,Beauty,L'Oreal,109.41,4.6,51,0
Fisher-Price Toys Product,Toys,Fisher-Price,38.92,4.4,118,0
Kellogg's Food Product,Food,Kellogg's,22.28,3.5,3462,0
Gap Clothing Product,Clothing,Gap,7.35,4.5,31,0
Makita Tools Product,Tools,Makita,3.75,4.4,71,0
Makita Tools Product,Tools,Makita,19.82,4.0,20,0
Wiley Books Product,Books,Wiley,41.64,4.3,25,0
Anker Electronics Product,Electronics,Anker,7.74,4.4,126,0
Neutrogena Beauty Product,Beauty,Neutrogena,17.7,5.0,66,0
LEGO Toys Product,Toys,LEGO,20.07,4.8,6,0
LG Electronics Product,Electronics,LG,171.5,3.8,54,0
Melissa & Doug Toys Product,Toys,Melissa & Doug,141.31,3.7,226,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,79.34,4.5,899,0
Armor All Automotive Product,Automotive,Armor All,71.22,4.2,30,0
Wilson Sports Product,Sports,Wilson,17.37,4.7,29,0
L'Oreal Beauty Product,Beauty,L'Oreal,3.77,4.7,156,0
Apple Electronics Product,Electronics,Apple,33.66,4.3,780,0
Armor All Automotive Product,Automotive,Armor All,12.52,3.6,1639,0
Reebok Sports Product,Sports,Reebok,57.51,4.4,3,0
Under Armour Sports Product,Sports,Under Armour,121.54,3.8,8431,0
Mattel Toys Product,Toys,Mattel,31.1,4.5,33,0
Apple Electronics Product,Electronics,Apple,66.58,4.0,24,0
Under Armour Sports Product,Sports,Under Armour,10.59,4.4,121,0
OXO Home & Kitchen Product,Home & Kitchen,OXO,72.24,3.9,39,0
Random House Books Product,Books,Random House,17.64,4.5,1795,0
Under Armour Sports Product,Sports,Under Armour,18.94,4.2,2245,0
L'Oreal Beauty Product,Beauty,L'Oreal,178.3,4.0,380,0
HarperCollins Books Product,Books,HarperCollins,219.59,5.0,1289,0
Cuisinart Home & Kitchen Product,Home & Kitchen,Cuisinart,13.67,5.0,12,0
Stanley Tools Product,Tools,Stanley,40.41,4.5,1010,0
Levi's Clothing Product,Clothing,Levi's,38.88,3.1,91,1
Black+Decker Tools Product,Tools,Black+Decker,63.59,5.0,40,0
Under Armour Sports Product,Sports,Under Armour,4.45,3.8,684,0
Sony Electronics Product,Electronics,Sony,18.76,3.6,2083,0
L'Oreal Beauty Product,Beauty,L'Oreal,169.21,3.6,3360,0
Apple Electronics Product,Electronics,Apple,26.7,4.6,250,0
Gap Clothing Product,Clothing,Gap,198.45,4.7,1347,0
Under Armour Sports Product,Sports,Under Armour,86.23,4.1,4863,0
Wilson Sports Product,Sports,Wilson,27.01,4.4,41,1
Instant Pot Home & Kitchen Product,Home & Kitchen,Instant Pot,14.82,5.0,148,0
Bosch Automotive Product,Automotive,Bosch,54.42,4.5,46,0
Apple Electronics Product,Electronics,Apple,28.5,3.9,1005,0
Campbell's Food Product,Food,Campbell's,9.48,4.3,893,0
Stanley Tools Product,Tools,Stanley,7.0,5.0,233,0
CeraVe Beauty Product,Beauty,CeraVe,12.72,3.2,190,0
HarperCollins Books Product,Books,HarperCollins,41.7,5.0,9,0
DeWalt Tools Product,Tools,DeWalt,12.89,4.9,3144,0
Maybelline Beauty Product,Beauty,Maybelline,3.17,3.6,163,0
DeWalt Tools Product,Tools,DeWalt,6.33,3.0,22,1
Gap Clothing Product,Clothing,Gap,10.56,5.0,112,0
DeWalt Tools Product,Tools,DeWalt,14.02,4.5,5,0
Zara Clothing Product,Clothing,Zara,67.41,3.7,126,0
Reebok Sports Product,Sports,Reebok,25.93,3.7,212,0
Nestle Food Product,Food,Nestle,83.08,5.0,496,0
Norton Books Product,Books,Norton,8.44,5.0,122,0
L'Oreal Beauty Product,Beauty,L'Oreal,11.58,3.4,2714,0
Armor All Automotive Product,Automotive,Armor All,12.75,4.6,1260,0
LG Electronics Product,Electronics,LG,18.96,4.1,124,0
